Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
"5410 Program leaders and instructors in recreation, sport and fitness",55,"8,700","22,000",Nunavut
"54100 Program leaders and instructors in recreation, sport and fitness",55,"8,700","22,000",Nunavut
55 Support occupations in art and culture,0,0,0,Nunavut
551 Support occupations in art and culture,0,0,0,Nunavut
5510 Support occupations in art and culture,0,0,0,Nunavut
55109 Other performers,0,0,0,Nunavut
6 Sales and service occupations,"2,975","19,400","34,520",Nunavut
60 Middle management occupations in retail and wholesale trade and customer services,295,"78,500","80,000",Nunavut
600 Middle management occupations in retail and wholesale trade and customer services,295,"78,500","80,000",Nunavut
6001 Corporate sales managers,10,0,"120,000",Nunavut
60010 Corporate sales managers,10,0,"120,000",Nunavut
6002 Retail and wholesale trade managers,215,"77,500","78,000",Nunavut
60020 Retail and wholesale trade managers,215,"77,500","78,000",Nunavut
6003 Managers in food service and accommodation,65,"79,000","80,000",Nunavut
60030 Restaurant and food service managers,20,0,"60,000",Nunavut
60031 Accommodation service managers,45,"83,000","88,000",Nunavut
6004 Managers in customer and personal services,0,0,0,Nunavut
60040 Managers in customer and personal services,0,0,0,Nunavut
62 Retail sales and service supervisors and specialized occupations in sales and services,120,"44,400","48,000",Nunavut
620 Retail sales and service supervisors,90,"42,400","44,000",Nunavut
6201 Retail sales supervisors,60,"41,600","40,000",Nunavut
62010 Retail sales supervisors,60,"41,600","40,000",Nunavut
6202 Service supervisors,30,"55,200","52,000",Nunavut
62020 Food service supervisors,10,0,"40,000",Nunavut
62021 Executive housekeepers,0,0,0,Nunavut
"62022 Accommodation, travel, tourism and related services supervisors",0,0,0,Nunavut
62023 Customer and information services supervisors,0,0,0,Nunavut
62024 Cleaning supervisors,10,0,"50,000",Nunavut
62029 Other services supervisors,10,0,"50,000",Nunavut
